'nautzid','name','currentname','REPLACE(`type`,\'hg:\',\'\')','bagid','remarks','geometry'
'254','Boeren steeg','Melkboersteeg','Street','392300000009168',,
'256','De Korte Dijk',,'Street',,'Huidige Korte Dijk en stuk Houtmarkt','{"type":"MultiLineString","coordinates":[[[4.6452565827341,52.381042128721],[4.6453776471872,52.381107500532],[4.6455080242905,52.38130929986],[4.6455639001919,52.381539520502],[4.6455778691673,52.381826584065],[4.6454568047142,52.382011326955],[4.6453217712858,52.382139225426],[4.6450191101531,52.382346704381]]]}'
'B','Kennemer Poort',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.6395629709609,52.389518496388],[4.639759736256,52.389604156161],[4.6398108952328,52.389562527133],[4.639612818169,52.389475266159],[4.6395629709609,52.389518496388]]],[[[4.6396482359221,52.389444844861],[4.6398502482918,52.389531305336],[4.6398935366567,52.3894904768],[4.6396941478243,52.389403215684],[4.6396482359221,52.389444844861]]]]}'
'g2','Kleine Hout Poort',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.6350412924962,52.376082286178],[4.6350731516471,52.376081956184],[4.6350751570251,52.376111337812],[4.6351238266497,52.376110869303],[4.6351232860985,52.376079507714],[4.6351013837665,52.376079507714],[4.6351012269399,52.376058695715],[4.6351232860985,52.376058695715],[4.6351232860985,52.376028089817],[4.6351003026642,52.376028558327],[4.6350992215618,52.376017071688],[4.6351252914766,52.376016603178],[4.6351252914766,52.37599625966],[4.6350722273713,52.375998325178],[4.6350732217185,52.376053660257],[4.6350410655982,52.376055023009],[4.6350412924962,52.376082286178]]],[[[4.6351962738516,52.376081267679],[4.6351968144027,52.376107667146],[4.6353297899875,52.376105687187],[4.6353287088852,52.376067077959],[4.6352487073139,52.376068397933],[4.6352476262115,52.376001079202],[4.6352060037724,52.376000749208],[4.6352065443236,52.376024838766],[4.6351860033796,52.37602516876],[4.6351860033796,52.37605156826],[4.6352124903863,52.37605156826],[4.635211409284,52.376081927666],[4.6351962738516,52.376081267679]]]]}'
'i2','De Eendjes of Leydsche Water poort',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.639253696248,52.376858337282],[4.6392365152562,52.376901456223],[4.6393243292142,52.376918936862],[4.6393453282042,52.376909613855],[4.639362509196,52.376906117727],[4.6393873261841,52.376904952351],[4.6394025981768,52.376885140953],[4.639253696248,52.376858337282]]],[[[4.6394267073925,52.376914679348],[4.6395566970576,52.376946620591],[4.6395918514953,52.376891222482],[4.639483935547,52.376867266522],[4.6394667671006,52.376894216976],[4.6394520512895,52.376892220647],[4.6394430582938,52.376895714223],[4.6394365179333,52.376895215141],[4.6394267073925,52.376914679348]]]]}'
'f','De Groote Hout brug',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.6309077759345,52.376251504086],[4.6310243596707,52.376242407004],[4.6310208533929,52.37622528308],[4.6310383847818,52.376222607466],[4.631034878504,52.376208159149],[4.6310138408373,52.37620655378],[4.631011211129,52.376189964965],[4.6310226065318,52.376186219102],[4.6310226065318,52.376173376143],[4.6310068282818,52.376173911267],[4.631003322004,52.376157322439],[4.6308867382679,52.376165884415],[4.6309068993651,52.376253109453],[4.6309077759345,52.376251504086]]],[[[4.6311821421707,52.376207088903],[4.631184771879,52.376219396729],[4.6312093158235,52.376220466975],[4.6312136986707,52.376237590901],[4.6313153807263,52.376230099184],[4.6312943430596,52.376141268729],[4.6311891547263,52.376148760461],[4.6311917844346,52.376167489786],[4.6311724999068,52.376170700526],[4.6311742530457,52.376183008363],[4.6311952907124,52.376184613733],[4.631200550129,52.376205483534],[4.6311821421707,52.376207088903]]]]}'
'r2','De Schalkwijker Poort',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.6417989030608,52.37678878612],[4.6418310636715,52.37681730065],[4.6418946191641,52.376792993183],[4.6418877276047,52.376782241798],[4.6419382657073,52.376760739022],[4.6419413286226,52.376752324889],[4.6419229511307,52.376737366427],[4.6417989030608,52.37678878612]]],[[[4.6417912457725,52.376752324889],[4.6418601613669,52.376724277769],[4.6418295322139,52.376695295725],[4.6417606166194,52.376724745221],[4.6417912457725,52.376752324889]]]]}'
'P','Het Zijl Hek',,'Building',,,'{"type":"MultiPolygon","coordinates":[[[[4.6297161783223,52.383235131628],[4.6297781915197,52.383305897283],[4.6299467056428,52.383244183055],[4.6298792999935,52.383175885876],[4.6297161783223,52.383235131628]]],[[[4.6298577301858,52.383379131387],[4.6299197433831,52.383444136839],[4.6300815169413,52.383384068514],[4.6300235480829,52.38332153154],[4.6298577301858,52.383379131387]]]]}'
'1','Het Zieke','Kennemerstraat','Street','392300000007600',,
'2','Postweg naar Alkmaar','Schoterweg','Street','392300000011990',,
